Year;Age;mx;qx;ax;lx;dx;Lx;Tx;ex
1963;34;0,00228;0,00228;0,5;93429,559;212,935;93323,092;3405632,658;36,451
1963;35;0,00287;0,00286;0,5;93216,624;266,896;93083,176;3312309,566;35,533
1963;36;0,00322;0,00322;0,5;92949,729;298,939;92800,259;3219226,39;34,634
1963;37;0,00326;0,00325;0,5;92650,79;301,562;92500,008;3126426,131;33,744
1963;38;0,00363;0,00362;0,5;92349,227;334,322;92182,066;3033926,122;32,853
1963;39;0,00375;0,00374;0,5;92014,906;344,489;91842,661;2941744,056;31,97
1963;40;0,00367;0,00367;0,5;91670,417;336,01;91502,412;2849901,394;31,089
1963;41;0,00392;0,00391;0,5;91334,407;357,123;91155,846;2758398,982;30,201
1963;42;0,00435;0,00435;0,5;90977,284;395,31;90779,629;2667243,137;29,318
1963;43;0,00453;0,00452;0,5;90581,974;409,579;90377,185;2576463,508;28,443
1963;44;0,00377;0,00376;0,5;90172,395;338,862;90002,964;2486086,323;27,57
1963;45;0,00445;0,00444;0,5;89833,533;398,99;89634,038;2396083,359;26,672
1963;46;0,0052;0,00519;0,5;89434,543;464,102;89202,492;2306449,321;25,789
1963;47;0,00619;0,00617;0,5;88970,441;548,924;88695,979;2217246,829;24,921
1963;48;0,00962;0,00957;0,5;88421,517;846,609;87998,212;2128550,85;24,073
1963;49;0,00997;0,00993;0,5;87574,908;869,213;87140,301;2040552,638;23,301
1963;50;0,01037;0,01031;0,5;86705,695;894,286;86258,552;1953412,336;22,529
1963;51;0,01012;0,01007;0,5;85811,408;863,949;85379,434;1867153,785;21,759
1963;52;0,01062;0,01056;0,5;84947,46;897,174;84498,873;1781774,351;20,975
1963;53;0,01204;0,01196;0,5;84050,286;1005,579;83547,496;1697275,478;20,194
1963;54;0,01326;0,01318;0,5;83044,706;1094,245;82497,584;1613727,982;19,432
1963;55;0,01524;0,01513;0,5;81950,462;1239,686;81330,619;1531230,398;18,685
1963;56;0,01638;0,01625;0,5;80710,776;1311,207;80055,172;1449899,779;17,964
1963;57;0,0184;0,01823;0,5;79399,569;1447,384;78675,877;1369844,607;17,253
1963;58;0,02086;0,02064;0,5;77952,185;1609,078;77147,646;1291168,731;16,564
1963;59;0,02206;0,02182;0,5;76343,107;1665,488;75510,363;1214021,085;15,902
1963;60;0,02435;0,02406;0,5;74677,619;1796,853;73779,192;1138510,722;15,246
1963;61;0,02647;0,02613;0,5;72880,766;1904,155;71928,688;1064731,53;14,609
1963;62;0,02714;0,02678;0,5;70976,611;1900,417;70026,402;992802,842;13,988
1963;63;0,03064;0,03018;0,5;69076,193;2084,66;68033,863;922776,44;13,359
1963;64;0,03376;0,0332;0,5;66991,533;2224,29;65879,388;854742,577;12,759
1963;65;0,03817;0,03746;0,5;64767,243;2426,077;63554,205;788863,189;12,18
1963;66;0,04226;0,04138;0,5;62341,166;2579,728;61051,302;725308,984;11,635
1963;67;0,04385;0,04291;0,5;59761,438;2564,26;58479,308;664257,682;11,115
1963;68;0,04773;0,04662;0,5;57197,178;2666,372;55863,993;605778,374;10,591
1963;69;0,05117;0,04989;0,5;54530,807;2720,737;53170,438;549914,382;10,084
1963;70;0,05543;0,05394;0,5;51810,07;2794,621;50412,759;496743,943;9,588
1963;71;0,05936;0,05765;0,5;49015,449;2825,656;47602,621;446331,184;9,106
1963;72;0,06505;0,063;0,5;46189,793;2910,1;44734,743;398728,563;8,632
1963;73;0,06989;0,06753;0,5;43279,693;2922,507;41818,44;353993,82;8,179
1963;74;0,07832;0,07537;0,5;40357,186;3041,721;38836,325;312175,38;7,735
1963;75;0,08442;0,081;0,5;37315,465;3022,713;35804,108;273339,055;7,325
1963;76;0,09392;0,0897;0,5;34292,751;3076,174;32754,664;237534,947;6,927
1963;77;0,10537;0,1001;0,5;31216,578;3124,754;29654,201;204780,282;6,56
1963;78;0,11483;0,10859;0,5;28091,823;3050,574;26566,537;175126,082;6,234
1963;79;0,12195;0,11494;0,5;25041,25;2878,307;23602,096;148559,545;5,933
1963;80;0,11621;0,10983;0,5;22162,943;2434,188;20945,849;124957,449;5,638
1963;81;0,12676;0,1192;0,5;19728,755;2351,739;18552,886;104011,6;5,272
1963;82;0,13273;0,12447;0,5;17377,016;2162,979;16295,527;85458,714;4,918
1963;83;0,1519;0,14118;0,5;15214,037;2147,877;14140,099;69163,187;4,546
1963;84;0,17165;0,15808;0,5;13066,161;2065,531;12033,395;55023,088;4,211
1963;85;0,19208;0,17525;0,5;11000,63;1927,844;10036,708;42989,693;3,908
1963;86;0,2136;0,19299;0,5;9072,786;1750,982;8197,295;32952,985;3,632
1963;87;0,2353;0,21053;0,5;7321,804;1541,486;6551,061;24755,69;3,381
1963;88;0,26121;0,23103;0,5;5780,318;1335,445;5112,595;18204,629;3,149
1963;89;0,27903;0,24487;0,5;4444,873;1088,415;3900,666;13092,034;2,945
1963;90;0,31051;0,26878;0,5;3356,458;902,154;2905,381;9191,368;2,738
1963;91;0,3381;0,28921;0,5;2454,304;709,814;2099,397;6285,987;2,561
1963;92;0,36684;0,30999;0,5;1744,49;540,767;1474,106;4186,59;2,4
1963;93;0,39656;0,33094;0,5;1203,723;398,364;1004,541;2712,484;2,253
1963;94;0,42707;0,35192;0,5;805,359;283,422;663,649;1707,942;2,121
1963;95;0,45813;0,37275;0,5;521,938;194,552;424,662;1044,294;2,001
1963;96;0,48953;0,39327;0,5;327,386;128,751;263,01;619,632;1,893
1963;97;0,52101;0,41333;0,5;198,634;82,102;157,583;356,622;1,795
1963;98;0,55232;0,4328;0,5;116,532;50,435;91,314;199,039;1,708
1963;99;0,58323;0,45155;0,5;66,097;29,846;51,174;107,724;1,63
1963;100;0,61349;0,46948;0,5;36,251;17,019;27,741;56,55;1,56
1963;101;0,6429;0,48651;0,5;19,232;9,357;14,554;28,809;1,498
1963;102;0,67128;0,50259;0,5;9,875;4,963;7,394;14,255;1,444
1963;103;0,69845;0,51767;0,5;4,912;2,543;3,641;6,862;1,397
1963;104;0,7243;0,53173;0,5;2,369;1,26;1,739;3,221;1,36
1963;105;0,74874;1;1,336;1,109;1,109;1,482;1,482;1,336
1964;0;0,02708;0,02645;0,118;1e+05;2644,799;97666,447;6756982,101;67,57
1964;1;0,00195;0,00195;0,5;97355,201;190,112;97260,145;6659315,654;68,402
1964;2;0,00106;0,00106;0,5;97165,089;102,559;97113,809;6562055,509;67,535
1964;3;0,00081;0,00081;0,5;97062,53;78,544;97023,258;6464941,699;66,606
1964;4;0,00059;0,00059;0,5;96983,986;56,945;96955,513;6367918,441;65,659
1964;5;0,00053;0,00053;0,5;96927,041;51,741;96901,17;6270962,928;64,698
1964;6;0,00043;0,00043;0,5;96875,299;41,876;96854,362;6174061,758;63,732
1964;7;0,00035;0,00035;0,5;96833,424;33,976;96816,436;6077207,397;62,759
1964;8;0,00034;0,00034;0,5;96799,447;33,292;96782,801;5980390,961;61,781
1964;9;4e-04;4e-04;0,5;96766,155;38,413;96746,949;5883608,16;60,802
1964;10;0,00039;0,00039;0,5;96727,743;37,326;96709,08;5786861,211;59,826
1964;11;3e-04;3e-04;0,5;96690,417;29,156;96675,839;5690152,131;58,849
1964;12;0,00039;0,00039;0,5;96661,261;38,079;96642,222;5593476,292;57,867
1964;13;0,00049;0,00049;0,5;96623,182;46,916;96599,724;5496834,07;56,889
1964;14;0,00065;0,00065;0,5;96576,266;62,687;96544,922;5400234,346;55,917
1964;15;9e-04;9e-04;0,5;96513,579;87,094;96470,032;5303689,424;54,953
1964;16;0,00122;0,00122;0,5;96426,485;117,758;96367,606;5207219,392;54,002
1964;17;0,00165;0,00165;0,5;96308,727;158,431;96229,511;5110851,786;53,067
1964;18;0,00185;0,00185;0,5;96150,296;178,027;96061,282;5014622,275;52,154
1964;19;0,00147;0,00147;0,5;95972,268;140,959;95901,789;4918560,993;51,25
1964;20;0,00162;0,00162;0,5;95831,309;155,127;95753,746;4822659,204;50,324
1964;21;0,00205;0,00204;0,5;95676,182;195,504;95578,43;4726905,459;49,405
1964;22;0,00208;0,00208;0,5;95480,678;198,554;95381,401;4631327,029;48,505
1964;23;0,0019;0,0019;0,5;95282,124;181,112;95191,568;4535945,628;47,605
1964;24;0,00243;0,00243;0,5;95101,011;231,117;94985,453;4440754,06;46,695
1964;25;0,00238;0,00237;0,5;94869,895;225,275;94757,257;4345768,607;45,808
1964;26;0,00231;0,00231;0,5;94644,62;218,354;94535,442;4251011,35;44,916
1964;27;0,00222;0,00221;0,5;94426,265;208,948;94321,791;4156475,908;44,018
1964;28;0,00218;0,00218;0,5;94217,317;205,093;94114,771;4062154,116;43,115
1964;29;0,00229;0,00229;0,5;94012,225;215,409;93904,521;3968039,345;42,208
1964;30;0,0022;0,0022;0,5;93796,816;206,203;93693,714;3874134,825;41,303
1964;31;0,00207;0,00207;0,5;93590,613;193,514;93493,856;3780441,11;40,393
1964;32;0,00223;0,00223;0,5;93397,098;208,016;93293,09;3686947,254;39,476
1964;33;0,00227;0,00227;0,5;93189,082;211,278;93083,443;3593654,164;38,563
1964;34;0,00246;0,00245;0,5;92977,804;228,238;92863,685;3500570,721;37,65
1964;35;0,00274;0,00274;0,5;92749,566;254,093;92622,519;3407707,037;36,741
1964;36;0,00268;0,00268;0,5;92495,473;247,756;92371,595;3315084,517;35,841
1964;37;0,00285;0,00284;0,5;92247,717;262,166;92116,634;3222712,923;34,935
1964;38;0,00291;0,00291;0,5;91985,552;267,575;91851,764;3130596,288;34,034
1964;39;0,00328;0,00328;0,5;91717,977;300,646;91567,654;3038744,524;33,131
1964;40;0,0035;0,0035;0,5;91417,331;319,529;91257,566;2947176,87;32,239
1964;41;0,00395;0,00394;0,5;91097,802;359,187;90918,208;2855919,304;31,35
1964;42;0,00437;0,00436;0,5;90738,614;396,018;90540,606;2765001,096;30,472
1964;43;0,00483;0,00481;0,5;90342,597;434,894;90125,15;2674460,49;29,604
1964;44;0,00493;0,00492;0,5;89907,703;442,099;89686,653;2584335,341;28,744
1964;45;0,00415;0,00414;0,5;89465,604;370,236;89280,486;2494648,687;27,884
1964;46;0,00451;0,0045;0,5;89095,368;400,526;88895,105;2405368,201;26,998
1964;47;0,00471;0,00469;0,5;88694,843;416,411;88486,637;2316473,096;26,117
1964;48;0,00495;0,00493;0,5;88278,431;435,583;88060,64;2227986,459;25,238
1964;49;0,00755;0,00753;0,5;87842,848;661,057;87512,32;2139925,819;24,361
1964;50;0,00852;0,00848;0,5;87181,791;739,231;86812,176;2052413,499;23,542
1964;51;0,0093;0,00925;0,5;86442,56;799,881;86042,62;1965601,324;22,739
1964;52;0,0098;0,00975;0,5;85642,679;835,03;85225,164;1879558,704;21,947
1964;53;0,01099;0,01093;0,5;84807,649;926,687;84344,305;1794333,54;21,158
1964;54;0,01273;0,01265;0,5;83880,961;1061,055;83350,434;1709989,235;20,386
1964;55;0,01453;0,01443;0,5;82819,907;1194,972;82222,421;1626638,801;19,641
1964;56;0,01609;0,01596;0,5;81624,934;1302,778;80973,545;1544416,38;18,921
1964;57;0,01808;0,01792;0,5;80322,156;1439,37;79602,472;1463442,835;18,22
1964;58;0,01961;0,01942;0,5;78882,787;1531,709;78116,932;1383840,363;17,543
1964;59;0,02132;0,0211;0,5;77351,078;1631,859;76535,148;1305723,431;16,88
1964;60;0,02318;0,02292;0,5;75719,218;1735,397;74851,52;1229188,283;16,234
1964;61;0,02437;0,02407;0,5;73983,821;1781,034;73093,304;1154336,763;15,603
1964;62;0,02726;0,02689;0,5;72202,787;1941,78;71231,897;1081243,459;14,975
1964;63;0,02779;0,02741;0,5;70261,006;1925,522;69298,246;1010011,563;14,375
1964;64;0,03093;0,03046;0,5;68335,485;2081,449;67294,76;940713,317;13,766
1964;65;0,03206;0,03155;0,5;66254,036;2090,487;65208,792;873418,557;13,183
1964;66;0,03594;0,03531;0,5;64163,549;2265,499;63030,799;808209,765;12,596
1964;67;0,03943;0,03867;0,5;61898,049;2393,691;60701,204;745178,966;12,039
1964;68;0,04174;0,04088;0,5;59504,358;2432,763;58287,977;684477,762;11,503
1964;69;0,04601;0,04498;0,5;57071,595;2567,069;55788,061;626189,785;10,972
1964;70;0,0503;0,04906;0,5;54504,526;2674,093;53167,48;570401,724;10,465
1964;71;0,05504;0,05357;0,5;51830,434;2776,579;50442,144;517234,244;9,979
1964;72;0,06055;0,05877;0,5;49053,854;2883,136;47612,286;466792,1;9,516
1964;73;0,06497;0,06292;0,5;46170,718;2905,155;44718,14;419179,814;9,079
1964;74;0,06749;0,06529;0,5;43265,563;2824,781;41853,172;374461,674;8,655
1964;75;0,07285;0,07029;0,5;40440,782;2842,7;39019,432;332608,502;8,225
1964;76;0,07569;0,07293;0,5;37598,082;2741,963;36227,1;293589,07;7,809
1964;77;0,0864;0,08282;0,5;34856,118;2886,857;33412,69;257361,97;7,384
1964;78;0,09577;0,09139;0,5;31969,261;2921,759;30508,382;223949,28;7,005
1964;79;0,1074;0,10193;0,5;29047,503;2960,803;27567,101;193440,898;6,659
1964;80;0,10502;0,09978;0,5;26086,7;2602,99;24785,205;165873,797;6,359
1964;81;0,11805;0,11147;0,5;23483,71;2617,694;22174,862;141088,592;6,008
1964;82;0,13204;0,12386;0,5;20866,015;2584,561;19573,735;118913,729;5,699
1964;83;0,13755;0,1287;0,5;18281,454;2352,823;17105,043;99339,994;5,434
1964;84;0,15114;0,14053;0,5;15928,631;2238,372;14809,445;82234,951;5,163
1964;85;0,15597;0,14469;0,5;13690,26;1980,822;12699,849;67425,506;4,925
1964;86;0,16629;0,15353;0,5;11709,438;1797,723;10810,576;54725,657;4,674
1964;87;0,1707;0,15728;0,5;9911,715;1558,901;9132,264;43915,081;4,431
1964;88;0,18584;0,17004;0,5;8352,814;1420,324;7642,652;34782,816;4,164
1964;89;0,20004;0,18185;0,5;6932,49;1260,683;6302,149;27140,164;3,915
1964;90;0,22696;0,20383;0,5;5671,808;1156,084;5093,766;20838,016;3,674
1964;91;0,24246;0,21624;0,5;4515,724;976,494;4027,477;15744,25;3,487
1964;92;0,25866;0,22904;0,5;3539,23;810,619;3133,92;11716,773;3,311
1964;93;0,27555;0,24218;0,5;2728,611;660,824;2398,199;8582,853;3,146
1964;94;0,29311;0,25564;0,5;2067,787;528,614;1803,48;6184,654;2,991
1964;95;0,3113;0,26937;0,5;1539,173;414,614;1331,866;4381,175;2,846
1964;96;0,3301;0,28334;0,5;1124,559;318,628;965,245;3049,309;2,712
1964;97;0,34946;0,29748;0,5;805,931;239,748;686,057;2084,063;2,586
1964;98;0,36932;0,31175;0,5;566,184;176,51;477,929;1398,006;2,469
1964;99;0,38964;0,32611;0,5;389,674;127,076;326,136;920,077;2,361
1964;100;0,41035;0,34049;0,5;262,598;89,412;217,892;593,942;2,262
1964;101;0,43138;0,35485;0,5;173,186;61,454;142,459;376,05;2,171
1964;102;0,45267;0,36912;0,5;111,731;41,242;91,11;233,591;2,091
1964;103;0,47412;0,38327;0,5;70,489;27,016;56,981;142,481;2,021
1964;104;0,49568;0,39723;0,5;43,473;17,269;34,839;85,5;1,967
1964;105;0,51724;1;1,933;26,204;26,204;50,661;50,661;1,933
1965;0;0,02486;0,02432;0,112;1e+05;2432,205;97839,526;6757038,657;67,57
1965;1;0,00184;0,00184;0,5;97567,795;179,43;97478,08;6659199,131;68,252
1965;2;0,00102;0,00102;0,5;97388,365;98,855;97338,937;6561721,051;67,377
1965;3;0,00082;0,00082;0,5;97289,509;80,157;97249,431;6464382,114;66,445
1965;4;0,00065;0,00065;0,5;97209,352;63,622;97177,541;6367132,684;65,499
1965;5;0,00056;0,00056;0,5;97145,73;54,823;97118,319;6269955,142;64,542
1965;6;0,00046;0,00046;0,5;97090,908;44,429;97068,693;6172836,823;63,578
1965;7;0,00036;0,00036;0,5;97046,478;35,28;97028,838;6075768,13;62,607
1965;8;0,00037;0,00037;0,5;97011,198;35,903;96993,246;5978739,292;61,629
1965;9;0,00042;0,00042;0,5;96975,295;40,657;96954,966;5881746,046;60,652
1965;10;0,00043;0,00043;0,5;96934,638;41,687;96913,795;5784791,079;59,677
1965;11;0,00044;0,00044;0,5;96892,952;42,365;96871,769;5687877,284;58,703
1965;12;5e-04;5e-04;0,5;96850,587;48,532;96826,321;5591005,515;57,728
1965;13;0,00048;0,00048;0,5;96802,055;46,158;96778,976;5494179,194;56,757
1965;14;0,00077;0,00077;0,5;96755,897;74,52;96718,637;5397400,218;55,784
1965;15;0,00081;0,00081;0,5;96681,377;78,135;96642,31;5300681,581;54,826
1965;16;0,00091;0,00091;0,5;96603,242;87,485;96559,5;5204039,271;53,87
1965;17;0,00099;0,00099;0,5;96515,757;95,926;96467,794;5107479,772;52,919
1965;18;0,00114;0,00114;0,5;96419,831;109,904;96364,879;5011011,978;51,971
1965;19;0,00118;0,00118;0,5;96309,927;114,015;96252,92;4914647,099;51,029
1965;20;0,00125;0,00125;0,5;96195,912;119,911;96135,957;4818394,179;50,089
1965;21;0,00164;0,00164;0,5;96076,001;157,156;95997,423;4722258,223;49,151
1965;22;0,00155;0,00154;0,5;95918,845;148,098;95844,796;4626260,8;48,231
1965;23;0,00141;0,0014;0,5;95770,746;134,473;95703,51;4530416,004;47,305
1965;24;0,00139;0,00139;0,5;95636,273;132,493;95570,027;4434712,494;46,371
1965;25;0,00147;0,00147;0,5;95503,78;140,069;95433,746;4339142,468;45,434
1965;26;0,00146;0,00146;0,5;95363,711;139,096;95294,163;4243708,722;44,5
1965;27;0,00139;0,00139;0,5;95224,615;132,541;95158,345;4148414,559;43,565
1965;28;0,00153;0,00153;0,5;95092,075;145,194;95019,478;4053256,214;42,625
1965;29;0,00166;0,00166;0,5;94946,881;157,226;94868,268;3958236,736;41,689
1965;30;0,00154;0,00154;0,5;94789,655;146,301;94716,504;3863368,469;40,757
1965;31;0,00165;0,00164;0,5;94643,353;155,579;94565,564;3768651,965;39,82
1965;32;0,00186;0,00186;0,5;94487,775;175,717;94399,916;3674086,401;38,884
1965;33;0,00188;0,00187;0,5;94312,057;176,808;94223,653;3579686,485;37,956
1965;34;0,00224;0,00223;0,5;94135,25;210,326;94030,087;3485462,831;37,026
1965;35;0,00246;0,00246;0,5;93924,924;230,773;93809,537;3391432,745;36,108
1965;36;0,00282;0,00281;0,5;93694,151;263,64;93562,331;3297623,207;35,196
1965;37;0,00287;0,00286;0,5;93430,511;267,357;93296,832;3204060,877;34,294
1965;38;0,00322;0,00322;0,5;93163,154;299,774;93013,267;3110764,044;33,39
1965;39;0,00339;0,00339;0,5;92863,38;314,385;92706,188;3017750,778;32,497
1965;40;0,00339;0,00338;0,5;92548,995;313,195;92392,398;2925044,59;31,605
1965;41;0,00336;0,00335;0,5;92235,8;309,103;92081,248;2832652,193;30,711
1965;42;0,00376;0,00375;0,5;91926,697;345,01;91754,192;2740570,944;29,813
1965;43;0,0041;0,00409;0,5;91581,687;374,732;91394,321;2648816,753;28,923
1965;44;0,00482;0,00481;0,5;91206,955;438,949;90987,481;2557422,432;28,04
1965;45;0,00506;0,00504;0,5;90768,006;457,765;90539,124;2466434,951;27,173
1965;46;0,00419;0,00418;0,5;90310,241;377,213;90121,635;2375895,827;26,308
1965;47;0,00525;0,00524;0,5;89933,028;471,334;89697,361;2285774,193;25,416
1965;48;0,00587;0,00585;0,5;89461,694;523,329;89200,03;2196076,832;24,548
1965;49;0,00606;0,00604;0,5;88938,365;537,357;88669,687;2106876,802;23,689
1965;50;0,00974;0,00969;0,5;88401,009;856,979;87972,519;2018207,115;22,83
1965;51;0,01052;0,01046;0,5;87544,029;916,001;87086,029;1930234,596;22,049
1965;52;0,01204;0,01197;0,5;86628,029;1036,635;86109,711;1843148,567;21,277
1965;53;0,01229;0,01222;0,5;85591,394;1045,875;85068,456;1757038,856;20,528
1965;54;0,01292;0,01284;0,5;84545,519;1085,385;84002,826;1671970,399;19,776
1965;55;0,01471;0,01461;0,5;83460,134;1218,955;82850,656;1587967,573;19,027
1965;56;0,01627;0,01614;0,5;82241,178;1327,453;81577,452;1505116,917;18,301
1965;57;0,01761;0,01746;0,5;80913,725;1412,412;80207,519;1423539,465;17,593
1965;58;0,01945;0,01927;0,5;79501,313;1531,737;78735,444;1343331,946;16,897
1965;59;0,02144;0,02121;0,5;77969,576;1653,997;77142,577;1264596,502;16,219
1965;60;0,0237;0,02342;0,5;76315,579;1787,311;75421,924;1187453,925;15,56
1965;61;0,02476;0,02445;0,5;74528,268;1822,412;73617,062;1112032,001;14,921
1965;62;0,0279;0,02752;0,5;72705,856;2000,762;71705,475;1038414,939;14,282
1965;63;0,03013;0,02968;0,5;70705,094;2098,651;69655,768;966709,464;13,672
1965;64;0,03127;0,03079;0,5;68606,443;2112,351;67550,267;897053,696;13,075
1965;65;0,03396;0,0334;0,5;66494,092;2220,707;65383,738;829503,428;12,475
1965;66;0,03771;0,03702;0,5;64273,384;2379,106;63083,832;764119,69;11,889
1965;67;0,04012;0,03933;0,5;61894,279;2434,083;60677,237;701035,859;11,326
1965;68;0,04439;0,04343;0,5;59460,195;2582,337;58169,027;640358,622;10,77
1965;69;0,04851;0,04736;0,5;56877,858;2694,007;55530,855;582189,595;10,236
1965;70;0,05295;0,05158;0,5;54183,851;2794,936;52786,383;526658,74;9,72
1965;71;0,05672;0,05515;0,5;51388,916;2834,158;49971,836;473872,357;9,221
1965;72;0,063;0,06108;0,5;48554,757;2965,697;47071,909;423900,52;8,73
1965;73;0,07046;0,06806;0,5;45589,061;3102,745;44037,688;376828,611;8,266
1965;74;0,07751;0,07462;0,5;42486,316;3170,242;40901,195;332790,923;7,833
1965;75;0,08118;0,07801;0,5;39316,074;3067,065;37782,541;291889,728;7,424
1965;76;0,08933;0,08551;0,5;36249,009;3099,58;34699,219;254107,187;7,01
1965;77;0,09495;0,09065;0,5;33149,429;3004,98;31646,939;219407,968;6,619
1965;78;0,10987;0,10415;0,5;30144,448;3139,611;28574,643;187761,029;6,229
1965;79;0,12416;0,1169;0,5;27004,838;3156,827;25426,424;159186,386;5,895
1965;80;0,12041;0,11358;0,5;23848,011;2708,555;22493,733;133759,962;5,609
1965;81;0,1263;0,1188;0,5;21139,456;2511,398;19883,757;111266,229;5,263
1965;82;0,14034;0,13114;0,5;18628,058;2442,851;17406,632;91382,472;4,906
1965;83;0,15267;0,14184;0,5;16185,207;2295,741;15037,336;73975,84;4,571
1965;84;0,16656;0,15375;0,5;13889,465;2135,572;12821,68;58938,504;4,243
1965;85;0,19238;0,1755;0,5;11753,894;2062,754;10722,517;46116,824;3,924
1965;86;0,21756;0,19621;0,5;9691,14;1901,531;8740,374;35394,307;3,652
1965;87;0,23683;0,21175;0,5;7789,608;1649,475;6964,871;26653,933;3,422
1965;88;0,26145;0,23122;0,5;6140,133;1419,737;5430,265;19689,062;3,207
1965;89;0,2709;0,23859;0,5;4720,396;1126,228;4157,282;14258,798;3,021
1965;90;0,30262;0,26285;0,5;3594,168;944,724;3121,806;10101,515;2,811
1965;91;0,3285;0,28215;0,5;2649,444;747,551;2275,669;6979,709;2,634
1965;92;0,35546;0,30182;0,5;1901,894;574,023;1614,882;4704,04;2,473
1965;93;0,38337;0,3217;0,5;1327,871;427,18;1114,281;3089,158;2,326
1965;94;0,41207;0,34167;0,5;900,691;307,742;746,82;1974,877;2,193
1965;95;0,44138;0,36158;0,5;592,949;214,4;485,749;1228,057;2,071
1965;96;0,47111;0,38129;0,5;378,549;144,338;306,38;742,308;1,961
1965;97;0,50104;0,40066;0,5;234,211;93,84;187,291;435,928;1,861
1965;98;0,53096;0,41957;0,5;140,371;58,896;110,923;248,637;1,771
1965;99;0,56067;0,43791;0,5;81,475;35,678;63,636;137,714;1,69
1965;100;0,58994;0,45556;0,5;45,797;20,863;35,365;74,078;1,618
1965;101;0,61859;0,47246;0,5;24,933;11,78;19,043;38,714;1,553
1965;102;0,64644;0,48854;0,5;13,153;6,426;9,94;19,67;1,495
1965;103;0,67333;0,50374;0,5;6,727;3,389;5,033;9,73;1,446
1965;104;0,69913;0,51804;0,5;3,339;1,729;2,474;4,697;1,407
1965;105;0,72373;1;1,382;1,609;1,609;2,223;2,223;1,382
1966;0;0,02745;0,02681;0,119;1e+05;2680,635;97637,527;6797944,136;67,979
1966;1;0,0018;0,0018;0,5;97319,365;175,131;97231,8;6700306,608;68,849
1966;2;0,00093;0,00093;0,5;97144,234;89,979;97099,244;6603074,809;67,972
1966;3;0,00059;0,00059;0,5;97054,255;57,259;97025,625;6505975,564;67,034
1966;4;0,00066;0,00066;0,5;96996,995;63,916;96965,038;6408949,939;66,074
1966;5;7e-04;7e-04;0,5;96933,08;67,651;96899,254;6311984,902;65,117
1966;6;0,00066;0,00066;0,5;96865,429;64,089;96833,384;6215085,648;64,162
1966;7;0,00055;0,00055;0,5;96801,34;53,253;96774,713;6118252,264;63,204
1966;8;0,00054;0,00054;0,5;96748,086;51,99;96722,091;6021477,551;62,239
1966;9;5e-04;5e-04;0,5;96696,096;48,139;96672,027;5924755,459;61,272
1966;10;4e-04;4e-04;0,5;96647,957;39,095;96628,41;5828083,433;60,302
1966;11;0,00038;0,00038;0,5;96608,862;37,152;96590,287;5731455,023;59,326
1966;12;0,00038;0,00038;0,5;96571,711;37,124;96553,149;5634864,736;58,349
1966;13;4e-04;4e-04;0,5;96534,587;38,455;96515,359;5538311,587;57,371
1966;14;0,00062;0,00062;0,5;96496,132;60,012;96466,126;5441796,228;56,394
1966;15;0,00093;0,00093;0,5;96436,12;89,572;96391,334;5345330,102;55,429
1966;16;0,00091;0,00091;0,5;96346,548;87,985;96302,555;5248938,768;54,48
1966;17;0,00099;0,00099;0,5;96258,563;95,237;96210,944;5152636,213;53,529
1966;18;0,00127;0,00127;0,5;96163,326;121,897;96102,377;5056425,268;52,582
1966;19;0,00135;0,00135;0,5;96041,428;129,229;95976,814;4960322,892;51,648
1966;20;0,00176;0,00176;0,5;95912,199;168,395;95828,002;4864346,078;50,717
1966;21;0,00189;0,00189;0,5;95743,804;181,007;95653,301;4768518,076;49,805
1966;22;0,0019;0,00189;0,5;95562,797;180,996;95472,299;4672864,776;48,898
1966;23;0,00182;0,00181;0,5;95381,801;173,076;95295,263;4577392,477;47,99
1966;24;0,00176;0,00176;0,5;95208,725;167,199;95125,126;4482097,214;47,077
1966;25;0,00161;0,00161;0,5;95041,526;153,132;94964,96;4386972,088;46,158
1966;26;0,00163;0,00163;0,5;94888,395;154,51;94811,14;4292007,128;45,232
1966;27;0,00178;0,00178;0,5;94733,885;168,775;94649,498;4197195,988;44,305
1966;28;0,00181;0,00181;0,5;94565,111;170,891;94479,665;4102546,49;43,383
1966;29;0,00178;0,00177;0,5;94394,219;167,428;94310,505;4008066,825;42,461
1966;30;0,00184;0,00184;0,5;94226,791;173,441;94140,071;3913756,32;41,535
1966;31;0,00198;0,00198;0,5;94053,35;186,454;93960,123;3819616,25;40,611
1966;32;0,00194;0,00193;0,5;93866,896;181,584;93776,104;3725656,126;39,691
1966;33;0,0019;0,0019;0,5;93685,312;178;93596,312;3631880,022;38,767
1966;34;0,00234;0,00233;0,5;93507,312;218,309;93398,158;3538283,71;37,84
1966;35;0,00239;0,00239;0,5;93289,003;222,979;93177,514;3444885,552;36,927
1966;36;0,00245;0,00245;0,5;93066,024;227,754;92952,147;3351708,038;36,014
1966;37;0,00265;0,00265;0,5;92838,27;245,583;92715,478;3258755,891;35,101
1966;38;0,00302;0,00302;0,5;92592,687;279,432;92452,971;3166040,413;34,193
1966;39;0,00319;0,00319;0,5;92313,254;294,421;92166,044;3073587,442;33,295
1966;40;0,00345;0,00344;0,5;92018,834;316,598;91860,535;2981421,398;32,4
1966;41;0,00358;0,00357;0,5;91702,236;327,668;91538,402;2889560,863;31,51
1966;42;0,00381;0,0038;0,5;91374,568;347,605;91200,765;2798022,461;30,621
